0.5, 0.6016597747802734, 241
0.51, 0.552763819694519, 199
0.52, 0.5852272510528564, 176
0.53, 0.6029411554336548, 136
0.54, 0.6435643434524536, 101
0.55, 0.7910447716712952, 67
0.56, 0.6944444179534912, 36
0.57, 0.75, 16
0.58, 0.625, 8
0.59, 0.0, 1
